Date; Sales ;Cost of Sales;Quantity Sold;SalesPricePerUnit;AvgUnitSalesPrice;GrossProfitPct;GrossProfitPerUnit;GrossProfitPercentPerUnit;PrevDayPrice;PrevDayQty;PriceDrop;PctChangePrice;PctChangeQty;Elasticity
2014/07/15; 110288.2342 ;107437.381;3148,00;35.03438189326557;35.03438189326557;2.5849114555866306;0.90560775095299;2.5849114555866306;35.04629221292422;2151,00;-0.011910319658653634;-0.03398453561447336;46.350534635053464;-1363.8713549263173
2014/07/16; 156536.6862 ;164641.354;4825,00;32.44283651813471;32.44283651813471;-5.17748778049704;-1.679723896373056;-5.17748778049704;35.03438189326557;3148,00;-2.591545375130856;-7.39714884374487;53.271918678526056;-7.201682675829015
2014/07/17; 80823.0592 ;78844.8605;2307,00;35.033835804074556;35.033835804074556;2.4475672160650013;0.8574766796705714;2.4475672160650017;32.44283651813471;4825,00;2.5909992859398443;7.986352501858283;-52.18652849740933;-6.534463446894742
2014/07/18; 124615.6856 ;121612.1789;3557,00;35.03392904132696;35.03392904132696;2.410215604511346;0.8443932246274946;2.4102156045113463;35.033835804074556;2307,00;9.323725240051317E-5;2.661348672236152E-4;54.1829215431296;203591.96864499286
2014/07/19; 242758.9505 ;255779.8545;7485,00;32.432725517702075;32.432725517702075;-5.3637173719780025;-1.7395997327989285;-5.363717371978002;35.03392904132696;3557,00;-2.601203523624882;-7.424812445547952;110.43013775653641;-14.873121518746547
2014/07/20; 85078.24369 ;83020.51413;2428,00;35.0404628047776;35.0404628047776;2.4186319213379224;0.8474998187808925;2.4186319213379224;32.432725517702075;7485,00;2.6077372870755227;8.040450641905492;-67.56179024716099;-8.402736768887078
2014/07/21; 86738.06743 ;84643.27183;2475,00;35.04568381010101;35.04568381010101;2.415082168726615;0.8463820606060597;2.415082168726615;35.0404628047776;2428,00;0.005221005323413408;0.014899932550838197;1.9357495881383853;129.91666784622387
2014/07/22; 56673.61581 ;55278.70783;1618,00;35.02695661928307;35.02695661928307;2.4613004835909438;0.8621186526576042;2.4613004835909438;35.04568381010101;2475,00;-0.018727190817941164;-0.05343651138159141;-34.62626262626263;647.9888325604877
2014/07/23; 165742.1705 ;173725.3575;5106,00;32.460276243634944;32.460276243634944;-4.816629935469565;-1.5634913826870358;-4.816629935469564;35.02695661928307;1618,00;-2.566680375648126;-7.327728764865387;215.57478368355993;-29.419045191354066
2014/07/24; 95618.2488 ;92416.90384;2729,00;35.03783393184317;35.03783393184317;3.348048097697437;1.1730835324294622;3.348048097697437;32.460276243634944;5106,00;2.5775576882082234;7.940652349542621;-46.55307481394438;-5.862625986468961
2014/07/25; 515698.7958 ;538260.2718;15897,00;32.44000728439328;32.44000728439328;-4.3749328452474865;-1.419228533685599;-4.3749328452474865;35.03783393184317;2729,00;-2.5978266474498852;-7.414347166846186;482.52106998900695;-65.07937369680184
2014/07/26; 562590.3665 ;586670.5141;17343,00;32.43904552268927;32.43904552268927;-4.280227503682296;-1.3884649483941662;-4.280227503682295;32.44000728439328;15897,00;-9.617617040120763E-4;-0.0029647394822712473;9.09605585959615;-3068.079308144736
2014/07/27; 266305.9259 ;277238.0104;8207,00;32.448632374801996;32.448632374801996;-4.1050849556029565;-1.332043925916907;-4.1050849556029565;32.43904552268927;17343,00;0.009586852112725808;0.029553434628711097;-52.67831401718273;-1782.4768822641638
2014/07/28; 292634.7457 ;304508.379;9018,00;32.450071601241966;32.450071601241966;-4.057492650641173;-1.316659270348191;-4.057492650641172;32.448632374801996;8207,00;0.001439226439970298;0.004435399382464977;9.881808212501523;2227.941017345252
2014/07/29; 212360.9931 ;221017.0731;6548,00;32.431428390348195;32.431428390348195;-4.076115803397049;-1.32194257788638;-4.076115803397049;32.450071601241966;9018,00;-0.018643210893770856;-0.057451986925838784;-27.38966511421601;476.7400847175509
2014/07/30; 198019.3321 ;205903.8249;6102,00;32.45154573910193;32.45154573910193;-3.981678312104562;-1.2921161586365137;-3.981678312104562;32.431428390348195;6548,00;0.020117348753736053;0.06203041232597423;-6.811240073304827;-109.80484923284527
2014/07/31; 295508.3273 ;307222.3954;9108,00;32.444919554238034;32.444919554238034;-3.964039933165015;-1.2861295674132602;-3.964039933165015;32.45154573910193;6102,00;-0.006626184863897322;-0.020418703371387376;49.26253687315634;-2412.6182734104304
2014/08/01; 611894.6732 ;636341.3159;18867,00;32.43200684793555;32.43200684793555;-3.9952370515259594;-1.2957355541421574;-3.9952370515259594;32.444919554238034;9108,00;-0.012912706302486754;-0.03979885442742626;107.14756258234519;-2692.22730462582
2014/08/02; 628685.2188 ;653779.9635;19384,00;32.43320361122576;32.43320361122576;-3.991623144552277;-1.2946112618654522;-3.991623144552277;32.43200684793555;18867,00;0.0011967632902099012;0.0036900685665897386;2.7402342714793027;742.597114939724
2014/08/03; 307272.6837 ;319500.0095;9473,00;32.436681484218305;32.436681484218305;-3.9793077773024286;-1.2907553890003158;-3.9793077773024286;32.43320361122576;19384,00;0.003477872992547759;0.010723186750950499;-51.12979777135782;-4768.153251348131
2014/08/04; 362106.5326 ;376645.7509;11170,00;32.41777373321396;32.41777373321396;-4.015177024177223;-1.301631002685766;-4.015177024177223;32.436681484218305;9473,00;-0.018907751004341833;-0.058291262050161274;17.914071571835745;-307.3200157584542
2014/08/05; 262349.591 ;272809.2904;8091,00;32.42486602397726;32.42486602397726;-3.986931849266722;-1.2927573105920138;-3.986931849266723;32.41777373321396;11170,00;0.007092290763296205;0.021877784766045565;-27.56490599820949;-1259.949592382423
2014/08/06; 80697.9035 ;77649.63653;2303,00;35.04034020842379;35.04034020842379;3.777380623029441;1.3236070212765945;3.7773806230294413;32.42486602397726;8091,00;2.6154741844465335;8.066260574561712;-71.53627487331603;-8.868579710766786
2014/08/07; 103272.6227 ;99367.23322;2947,00;35.0433059721751;35.0433059721751;3.781630966558199;1.3252085103495121;3.7816309665581986;35.04034020842379;2303,00;0.002965763751305417;0.008463855469623662;27.96352583586626;3303.8756316463464
2014/08/08; 439421.4221 ;456509.6219;13542,00;32.44878320041353;32.44878320041353;-3.888795343280102;-1.2618667700487374;-3.888795343280102;35.0433059721751;2947,00;-2.594522771761568;-7.403761431132261;359.51815405497115;-48.55885179433582
2014/08/09; 408616.3506 ;424340.9494;12588,00;32.46078412774071;32.46078412774071;-3.848254916111518;-1.2491737210041292;-3.848254916111518;32.44878320041353;13542,00;0.012000927327179056;0.03698421371629774;-7.044749667700486;-190.47990912393237
2014/08/10; 195866.773 ;203331.4348;6032,00;32.47128199602122;32.47128199602122;-3.811091429989507;-1.2375102453580904;-3.811091429989507;32.46078412774071;12588,00;0.010497868280509692;0.032340156168742404;-52.081347314903084;-1610.423494653407
2014/08/11; 232347.3532 ;241134.5278;7158,00;32.45981464096116;32.45981464096116;-3.7819129329337238;-1.2276019279128245;-3.7819129329337238;32.47128199602122;6032,00;-0.011467355060055695;-0.035315375172008355;18.66710875331565;-528.5830509344711
2014/08/12; 190325.1811 ;197438.1116;5863,00;32.46208103360054;32.46208103360054;-3.7372514025155534;-1.213189578713972;-3.737251402515554;32.45981464096116;7158,00;0.002266392639377557;0.0069821490493589804;-18.091645711092482;-2591.1285455519524
2014/08/13; 197698.1186 ;205114.1289;6092,00;32.45208775443204;32.45208775443204;-3.751178995792438;-1.2173358995403847;-3.751178995792438;32.46208103360054;5863,00;-0.009993279168497793;-0.03078446867948498;3.905850247313662;-126.87729932842896
2014/08/14; 177908.8356 ;184687.5291;5485,00;32.4355215314494;32.4355215314494;-3.8102062087803485;-1.235860255241572;-3.8102062087803485;32.45208775443204;6092,00;-0.016566222982639545;-0.05104825029439612;-9.963887065003282;195.1856725263134
2014/08/15; 473321.8825 ;491559.423;14587,00;32.44819925275931;32.44819925275931;-3.8530947277722793;-1.250259854665113;-3.8530947277722785;32.4355215314494;5485,00;0.012677721309906076;0.039085917880536586;165.94348222424796;4245.607912584854
2014/08/16; 541600.8922 ;562953.3708;16686,00;32.458401785928324;32.458401785928324;-3.942474783094538;-1.2796643054057313;-3.942474783094538;32.44819925275931;14587,00;0.010202533169014316;0.031442525021312916;14.389524919448823;457.645335725902
2014/08/17; 239513.979 ;249203.1208;7380,00;32.45446869918699;32.45446869918699;-4.045334573144064;-1.3128918428184297;-4.045334573144064;32.458401785928324;16686,00;-0.00393308674133408;-0.012117314855099209;-55.77130528586839;4602.61253856903
2014/08/18; 255224.2226 ;265532.5462;7864,00;32.45475872329603;32.45475872329603;-4.038928395975835;-1.3108244659206478;-4.0389283959758355;32.45446869918699;7380,00;2.900241090415534E-4;8.936338219852564E-4;6.558265582655827;7338.873508711075
2014/08/19; 160372.0397 ;167021.1578;4941,00;32.457405322809144;32.457405322809144;-4.146058198447913;-1.345702914389798;-4.146058198447913;32.45475872329603;7864,00;0.0026465995131133013;0.008154734828497035;-37.16937945066124;-4558.012030111809
2014/08/20; 171587.3323 ;174723.1754;5151,00;33.31146035721219;33.31146035721219;-1.8275493056313448;-0.6087833624538921;-1.8275493056313448;32.457405322809144;4941,00;0.8540550344030464;2.631310253881776;4.250151791135397;1.6152226005525059
2014/08/21; 164208.0606 ;167239.6488;4928,00;33.32144086850649;33.32144086850649;-1.8461872023351806;-0.6151761769480516;-1.8461872023351806;33.31146035721219;5151,00;0.009980511294301664;0.029961194097396587;-4.32925645505727;-144.49545772387793
2014/08/22; 376778.8357 ;384006.0453;11309,00;33.31672435228579;33.31672435228579;-1.9181569969483299;-0.6390670793173581;-1.91815699694833;33.32144086850649;4928,00;-0.0047165162207036815;-0.014154598654110007;129.48457792207793;-9147.880564206607
2014/08/23; 453633.474 ;463250.0713;13613,00;33.3235491074708;33.3235491074708;-2.119904692042198;-0.7064274810842593;-2.119904692042198;33.31672435228579;11309,00;0.0068247551850078025;0.02048447234141003;20.37315412503316;994.5657269310357
2014/08/24; 214392.4009 ;218347.7978;6424,00;33.37366141033624;33.37366141033624;-1.8449333481017016;-0.6157218088418419;-1.8449333481017016;33.3235491074708;13613,00;0.050112302865443326;0.15038104946093112;-52.809814148240655;-351.17333159694834
2014/08/25; 316404.0623 ;323293.3966;9493,00;33.33024989992626;33.33024989992626;-2.177384907741113;-0.7257278310333918;-2.177384907741113;33.37366141033624;6424,00;-0.0434115104099817;-0.13007715838016087;47.773972602739725;-367.27411021016064
2014/08/26; 242824.5013 ;259860.5125;7619,00;31.87091498884368;31.87091498884368;-7.015771105796566;-2.235990444940282;-7.015771105796567;33.33024989992626;9493,00;-1.4593349110825784;-4.378409749294461;-19.740861687559256;4.508683019157883
2014/08/27; 274712.2533 ;304334.7846;8909,00;30.835363486362105;30.835363486362105;-10.783112491036464;-3.325011931754409;-10.783112491036464;31.87091498884368;7619,00;-1.0355515024815745;-3.249205436505561;16.93135582097388;-5.210921916708083
2014/08/28; 258066.1694 ;287168.5661;8400,00;30.722163023809525;30.722163023809525;-11.277106475313142;-3.464571035714284;-11.277106475313142;30.835363486362105;8909,00;-0.1132004625525802;-0.36711246359280514;-5.713323605342912;15.562870160899884
2014/08/29; 594007.2132 ;660937.8048;19317,00;30.750489889734432;30.750489889734432;-11.267639535795462;-3.4648543562665033;-11.267639535795462;30.722163023809525;8400,00;0.02832686592490674;0.09220335789167436;129.96428571428572;1409.539616409361
2014/08/30; 717096.7128 ;797788.892;23310,00;30.763479742599742;30.763479742599742;-11.25262154457892;-3.46169794937795;-11.25262154457892;30.750489889734432;19317,00;0.01298985286531007;0.042242750967185494;20.670911632241033;489.33630407494917
2014/08/31; 358170.9963 ;398562.6074;11646,00;30.75485113343637;30.75485113343637;-11.277186460449306;-3.4682819079512264;-11.277186460449306;30.763479742599742;23310,00;-0.008628609163370271;-0.02804822222832549;-50.038610038610045;1784.0207351208442
2014/09/01; 594953.6349 ;662850.9908;19366,00;30.721555039760403;30.721555039760403;-11.412209610487093;-3.5060082567386184;-11.412209610487093;30.75485113343637;11646,00;-0.03329609367596831;-0.10826289983165979;66.28885454233213;-612.2952058868369
2014/09/02; 469469.941 ;523480.3033;15291,00;30.70237008697927;30.70237008697927;-11.504541096913389;-3.532166784382973;-11.504541096913389;30.721555039760403;19366,00;-0.019184952781134967;-0.062447857070729154;-21.04203242796654;336.9536348402491
2014/09/03; 464067.7993 ;517180.5433;15100,00;30.732966841059604;30.732966841059604;-11.44503972913339;-3.5174002649006626;-11.44503972913339;30.70237008697927;15291,00;0.03059675408033513;0.09965600047701553;-1.2491007782355634;-12.534125112954474
2014/09/04; 312311.954 ;348177.1205;10164,00;30.727268201495477;30.727268201495477;-11.483763602593319;-3.5286468417945684;-11.483763602593319;30.732966841059604;15100,00;-0.005698639564126751;-0.018542432279962315;-32.688741721854306;1762.9155241504673
2014/09/05; 501279.0004 ;558766.6903;16310,00;30.734457412630288;30.734457412630288;-11.468202309318201;-3.524689754751686;-11.468202309318203;30.727268201495477;10164,00;0.007189211134811302;0.02339684441736805;60.46831955922865;2584.464745781766
2014/09/06; 552703.9038 ;616169.8514;17985,00;30.73138191826522;30.73138191826522;-11.482811531391986;-3.5288266666666708;-11.482811531391986;30.734457412630288;16310,00;-0.003075494365067044;-0.010006665560340015;10.269773145309626;-1026.2932325841286
2014/09/07; 234153.7622 ;261088.3864;7620,00;30.728840183727034;30.728840183727034;-11.502964525077356;-3.534727585301836;-11.502964525077356;30.73138191826522;17985,00;-0.0025417345381875123;-0.008270811071716988;-57.63135946622185;6968.042065825814
2014/09/08; 244481.4977 ;272633.3998;7958,00;30.7214749560191;30.7214749560191;-11.514941770581277;-3.5375599522493095;-11.514941770581277;30.728840183727034;7620,00;-0.007365227707932576;-0.02396845329630421;4.435695538057742;-185.0639039249854
2014/09/09; 122749.6353 ;120070.9502;3503,00;35.04128898087354;35.04128898087354;2.1822346709652405;0.7646831572937447;2.18223467096524;30.7214749560191;7958,00;4.319814024854438;14.061219492354088;-55.98140236240261;-3.9812622506065702
2014/09/10; 78736.40284 ;77071.54271;2247,00;35.04067772140632;35.04067772140632;2.1144731914958803;0.7409257365376061;2.1144731914958803;35.04128898087354;3503,00;-6.112594672202931E-4;-0.0017443977804410525;-35.85498144447617;20554.360849628356
2014/09/11; 70875.11067 ;69489.36085;2023,00;35.03465678200692;35.03465678200692;1.9551995148933958;0.6849974394463655;1.9551995148933958;35.04067772140632;2247,00;-0.006020939399398628;-0.017182713894030772;-9.968847352024921;580.1672200040572
2014/09/12; 148634.3914 ;145956.1397;4242,00;35.038753276756246;35.038753276756246;1.8019057869267756;0.631365322960866;1.8019057869267756;35.03465678200692;2023,00;0.004096494749326496;0.011692692680895254;109.68858131487889;9380.951360681836
2014/09/13; 171724.8288 ;168652.2036;4901,00;35.038732666802694;35.038732666802694;1.789272536459201;0.6269384207304591;1.7892725364592008;35.038753276756246;4242,00;-2.0609953551797844E-5;-5.8820453424836675E-5;15.535124941065535;-264110.9348284265
2014/09/14; 86435.69883 ;84948.37458;2467,00;35.03676482772598;35.03676482772598;1.7207291317505633;0.602887819213616;1.7207291317505633;35.038732666802694;4901,00;-0.0019678390767126075;-0.005616182227324188;-49.66333401346664;8842.89932257568
2014/09/15; 120236.1827 ;118094.0432;3432,00;35.033852768065266;35.033852768065266;1.7816097050792388;0.6241665209790224;1.781609705079239;35.03676482772598;2467,00;-0.0029120596607157267;-0.008311439926129533;39.11633563032023;-4706.324773803172
2014/09/16; 83204.19669 ;81753.42459;2375,00;35.03334597473684;35.03334597473684;1.7436285160053289;0.6108514105263166;1.7436285160053289;35.033852768065266;3432,00;-5.067933284266246E-4;-0.001446581772726369;-30.7983682983683;21290.444051650597
2014/09/17; 73768.03473 ;72471.91932;2105,00;35.04419702137767;35.04419702137767;1.757014965552409;0.6157317862232772;1.757014965552409;35.03334597473684;2375,00;0.010851046640830475;0.03097348066226776;-11.368421052631579;-367.03724636542756
2014/09/18; 69425.44512 ;68280.38328;1982,00;35.027974328960646;35.027974328960646;1.6493402930594119;0.5777304944500552;1.6493402930594123;35.04419702137767;2105,00;-0.01622269241702412;-0.04629209340173481;-5.843230403800475;126.22523576739992
2014/09/19; 137154.9541 ;135276.9096;3915,00;35.033193895274586;35.033193895274586;1.369286667276125;0.47970485312898825;1.369286667276125;35.027974328960646;1982,00;0.0052195663139400494;0.014901136631314087;97.52774974772956;6544.987282566033
2014/09/20; 153569.0619 ;151376.1356;4383,00;35.037431416837784;35.037431416837784;1.4279740156438319;0.500325416381472;1.4279740156438319;35.033193895274586;3915,00;0.004237521563197788;0.012095732909380442;11.954022988505747;988.2843047266034
2014/09/21; 75633.32059 ;74546.66825;2159,00;35.031644553033814;35.031644553033814;1.4367375801078794;0.5033128022232518;1.4367375801078794;35.037431416837784;4383,00;-0.005786863803969311;-0.016516232982730417;-50.741501254848274;3072.2199976171464
2014/09/22; 90815.92981 ;89653.63759;2592,00;35.03700995756173;35.03700995756173;1.279832979116864;0.4484152083333345;1.279832979116864;35.031644553033814;2159,00;0.0053654045279145635;0.015315879674994898;20.055581287633164;1309.4632311832813
2014/09/23; 110118.1564 ;108880.409;3143,00;35.03600267260579;35.03600267260579;1.1240175466649998;0.3938108176901074;1.124017546665;35.03700995756173;2592,00;-0.0010072849559392694;-0.002874917001077816;21.257716049382715;-7394.201655704539
2014/09/24; 209908.3831 ;223554.0866;6457,00;32.50865465386403;32.50865465386403;-6.500790153530558;-2.1133194207836463;-6.500790153530558;35.03600267260579;3143,00;-2.527348018741762;-7.213574112202769;105.44066178810054;-14.61697906586042
2014/09/25; 358365.683 ;382967.9832;11039,00;32.46360023552858;32.46360023552858;-6.8651384234243205;-2.228671093396141;-6.8651384234243205;32.50865465386403;6457,00;-0.045054418335446655;-0.13859207283464564;70.96174694130401;-512.0188008586072
2014/09/26; 585463.996 ;625980.9302;18036,00;32.46085584386782;32.46085584386782;-6.920482638867497;-2.246447893102678;-6.920482638867497;32.46360023552858;11039,00;-0.0027443916607623464;-0.00845375017204299;63.38436452577226;-7497.780657794666
2014/09/27; 617019.0915 ;661010.5913;19017,00;32.44565870011043;32.44565870011043;-7.129682112923728;-2.3132723247620546;-7.129682112923728;32.46085584386782;18036,00;-0.015197143757390563;-0.046816830186137734;5.439121756487026;-116.17877021707307
2014/09/28; 283850.5971 ;304440.6515;8747,00;32.45119436378187;32.45119436378187;-7.253835154958694;-2.3539561449639836;-7.2538351549586935;32.44565870011043;19017,00;0.005535663671444979;0.017061338537183522;-54.00431193142977;-3165.3033443848876
2014/09/29; 264317.1104 ;283912.9687;8147,00;32.44348967718179;32.44348967718179;-7.4137683596589525;-2.4052851724561215;-7.413768359658951;32.45119436378187;8747,00;-0.0077046866000856085;-0.023742382217785657;-6.85949468389162;288.9134974313194
2014/09/30; 358024.9813 ;384823.4399;11036,00;32.4415532167452;32.4415532167452;-7.485080650711569;-2.428276422616891;-7.485080650711567;32.44348967718179;8147,00;-0.001936460436589016;-0.005968718087533508;35.46090585491592;-5941.125939417531
2014/10/01; 594438.2808 ;639306.5688;18330,00;32.429802553191486;32.429802553191486;-7.54801456252379;-2.4478062193126053;-7.54801456252379;32.4415532167452;11036,00;-0.01175066355371257;-0.03622102639539246;66.09278724175425;-1824.7077407547365
2014/10/02; 470507.663 ;506072.0333;14503,00;32.44209218782321;32.44209218782321;-7.558722863988724;-2.452207839757292;-7.558722863988724;32.429802553191486;18330,00;0.012289634631720503;0.037896113032334984;-20.87834151663939;-550.936226594661
2014/10/03; 518693.5287 ;557939.3693;15986,00;32.44673643813337;32.44673643813337;-7.566286916739008;-2.4550131740272736;-7.566286916739008;32.44209218782321;14503,00;0.004644250310164466;0.014315508023578194;10.22547059229125;714.2932388741989
2014/10/04; 656245.8284 ;705891.3003;20223,00;32.450468694061215;32.450468694061215;-7.56507237859952;-2.4549014439005097;-7.565072378599521;32.44673643813337;15986,00;0.003732255927843653;0.011502715950986305;26.504441386212935;2304.189853870146
2014/10/05; 280055.1177 ;301279.655;8631,00;32.44758633993744;32.44758633993744;-7.57870003387552;-2.459105236936627;-7.578700033875519;32.450468694061215;20223,00;-0.00288235412377702;-0.008882318930279494;-57.3208722741433;6453.367946374745
2014/10/06; 375648.0175 ;404178.9211;11579,00;32.442181319630365;32.442181319630365;-7.595116244690406;-2.4640213835391624;-7.5951162446904075;32.44758633993744;8631,00;-0.005405020307073016;-0.016657696046933262;34.15594948441664;-2050.4606032059796
2014/10/07; 78111.71646 ;74251.87473;2127,00;36.72389114245416;36.72389114245416;4.941437603636038;1.814688166431594;4.941437603636039;32.442181319630365;11579,00;4.281709822823792;13.197971433052139;-81.6305380430089;-6.185082189114207
2014/10/08; 70509.13279 ;67141.97963;1923,00;36.66621569942798;36.66621569942798;4.7754851418021556;1.7509896827873124;4.7754851418021556;36.72389114245416;2127,00;-0.05767544302617722;-0.15705155753362504;-9.590973201692526;61.06894673514511
2014/10/09; 103281.311 ;98065.93908;2809,00;36.76799964400143;36.76799964400143;5.049676334956675;1.8566649768600945;5.049676334956675;36.66621569942798;1923,00;0.10178394457344808;0.2775959902920551;46.07384295371815;165.9744541167344
2014/10/10; 179841.4318 ;170757.5812;4891,00;36.76986951543651;36.76986951543651;5.051033295877043;1.8572583520752413;5.051033295877043;36.76799964400143;2809,00;0.0018698714350833257;0.005085594683387647;74.1189035243859;14574.284452219335
2014/10/11; 138038.2398 ;131192.3168;3758,00;36.73183602980309;36.73183602980309;4.95943950742844;1.8216931878658886;4.959439507428439;36.76986951543651;4891,00;-0.03803348563342013;-0.10343655317420458;-23.164996933142508;223.95368196510523
2014/10/12; 61037.56223 ;57992.34151;1661,00;36.747478765803734;36.747478765803734;4.989092959717315;1.8333658759783291;4.989092959717315;36.73183602980309;3758,00;0.015642736000643254;0.042586316643554695;-55.80095795635977;-1310.3025186096968
2014/10/13; 86799.75945 ;82392.33326;2360,00;36.77955908898305;36.77955908898305;5.077694014277592;1.8675534703389824;5.077694014277593;36.747478765803734;1661,00;0.03208032317931497;0.08729938558170718;42.083082480433475;482.05473841561167
2014/10/14; 69570.50147 ;66313.94098;1894,00;36.73204935058078;36.73204935058078;4.68095014580898;1.7194089176346374;4.68095014580898;36.77955908898305;2360,00;-0.04750973840226891;-0.12917430110384326;-19.745762711864405;152.86138607392797
2014/10/15; 130476.3553 ;124398.4316;3548,00;36.77462099774521;36.77462099774521;4.658256805246612;1.713056285231116;4.658256805246612;36.73204935058078;1894,00;0.042571647164429294;0.11589782742071858;87.32840549102428;753.4947585688128
2014/10/16; 95229.77348 ;91087.85134;2591,00;36.75406155152451;36.75406155152451;4.34939829072458;1.5985805248938671;4.34939829072458;36.77462099774521;3548,00;-0.020559446220701716;-0.05590661620132616;-26.972942502818487;482.46422938004
2014/10/17; 121057.8613 ;116949.7913;3293,00;36.76218077740662;36.76218077740662;3.393476438361634;1.2475159429092035;3.3934764383616347;36.75406155152451;2591,00;0.008119225882111891;0.022090690224071622;27.09378618294095;1226.4798387067865
2014/10/18; 169498.9164 ;164492.9466;4611,00;36.75968692257644;36.75968692257644;2.953393394083074;1.0856581652569923;2.9533933940830743;36.76218077740662;3293,00;-0.002493854830177611;-0.006783751065470767;40.024293956878225;-5900.023979447231
2014/10/19; 90692.37588 ;87911.21158;2468,00;36.74731599675851;36.74731599675851;3.0665910701026435;1.1268899108589967;3.0665910701026435;36.75968692257644;4611,00;-0.012370925817933198;-0.033653512457788186;-46.47581869442637;1381.0094489459693
2014/10/20; 101723.915 ;98870.81188;2773,00;36.68370537324197;36.68370537324197;2.8047515866844095;1.0288868085106382;2.8047515866844095;36.74731599675851;2468,00;-0.06361062351653857;-0.17310277442344274;12.358184764991895;-71.3921819344235
2014/10/21; 103395.6913 ;100424.1557;2815,00;36.730263339254;36.730263339254;2.873945289826601;1.055607673179397;2.8739452898266005;36.68370537324197;2773,00;0.046557966012031216;0.1269172934912725;1.5146051208077893;11.933796247490429
2014/10/22; 99075.5991 ;96511.72216;2701,00;36.681080747871164;36.681080747871164;2.5877985733017907;0.9492324842650877;2.5877985733017903;36.730263339254;2815,00;-0.04918259138283787;-0.13390209301950726;-4.049733570159858;30.243990058989446
2014/10/23; 97476.14472 ;94763.84255;2651,00;36.76957552621652;36.76957552621652;2.782529179617308;1.023124168238399;2.782529179617308;36.681080747871164;2701,00;0.0884947783453569;0.24125455559401102;-1.8511662347278788;-7.673083022909072
2014/10/24; 248974.6528 ;241961.1432;6781,00;36.71650977731898;36.71650977731898;2.816957277026081;1.0342883940421794;2.8169572770260802;36.76957552621652;2651,00;-0.0530657488975379;-0.1443197212317621;155.79026782346284;-1079.480104962788
2014/10/25; 302721.6833 ;294129.6711;8249,00;36.69798561037701;36.69798561037701;2.838254632551456;1.0415822766395924;2.8382546325514566;36.71650977731898;6781,00;-0.018524166941972453;-0.05045187316092733;21.648724376935554;-429.09654331132947
2014/10/26; 128520.7278 ;124739.2339;3502,00;36.6992369503141;36.6992369503141;2.942322195595275;1.0798097944031944;2.942322195595275;36.69798561037701;8249,00;0.0012513399370917;0.0034098327640573857;-57.54636925687963;-16876.595786007045
2014/10/27; 145185.2683 ;140651.9372;3949,00;36.765071739680934;36.765071739680934;3.1224456538060554;1.1479693846543455;3.122445653806055;36.6992369503141;3502,00;0.06583478936683207;0.17939007684536776;12.764134780125644;71.1529589851739
2014/10/28; 89527.55663 ;87067.05132;2435,00;36.76696370841889;36.76696370841889;2.7483217487647944;1.0104744599589355;2.748321748764795;36.765071739680934;3949,00;0.0018919687379579386;0.0051461037567238485;-38.33881995441884;-7450.067423208425
2014/10/29; 81991.88284 ;80112.54801;2232,00;36.734714534050184;36.734714534050184;2.292098638187593;0.8419958915770641;2.292098638187593;36.76696370841889;2435,00;-0.03224917436870811;-0.08771236761474459;-8.336755646817249;95.04652392276579
2014/10/30; 69704.49111 ;68293.09639;1898,00;36.725232407797684;36.725232407797684;2.024826087278491;0.7436220864067421;2.0248260872784907;36.734714534050184;2232,00;-0.009482126252500223;-0.025812440283729546;-14.96415770609319;579.726579184596
2014/10/31; 166652.3948 ;163319.7165;4537,00;36.73184809345383;36.73184809345383;1.999778223409004;0.734555499228565;1.9997782234090038;36.725232407797684;1898,00;0.006615685656143455;0.018014006236047073;139.04109589041096;7718.499375901272
2014/11/01; 247453.1022 ;242638.8012;6730,00;36.768663031203566;36.768663031203566;1.9455407740691508;0.7153493313521555;1.9455407740691506;36.73184809345383;4537,00;0.036814937749738874;0.10022620603263317;48.335904782896186;482.2681282294398
2014/11/02; 148476.1812 ;145646.3368;4038,00;36.76973283803863;36.76973283803863;1.9059248272207057;0.7008034670629029;1.9059248272207059;36.768663031203566;6730,00;0.0010698068350620815;0.002909561422329103;-40.0;-13747.776449407284
2014/11/03; 205368.9226 ;201281.239;5581,00;36.7978718150869;36.7978718150869;1.990410013476883;0.7324285253538774;1.9904100134768832;36.76973283803863;4038,00;0.02813897704827184;0.07652755371440123;38.21198613174839;499.32324080754614
2014/11/04; 99244.68185 ;90949.44225;2519,00;39.39844456133386;39.39844456133386;8.35837190000524;3.2930685192536724;8.35837190000524;36.7978718150869;5581,00;2.6005727462469608;7.067182469994751;-54.86471958430389;-7.763308760916235
2014/11/05; 72756.8631 ;67872.77433;1847,00;39.391912885760696;39.391912885760696;6.712890800812992;2.644336096372497;6.712890800812992;39.39844456133386;2519,00;-0.006531675573164364;-0.01657851127344919;-26.67725287812624;1609.146469071103
2014/11/06; 86867.45808 ;84486.08609;2309,00;37.62124646167172;37.62124646167172;2.741385603578835;1.0313434343871803;2.741385603578835;39.391912885760696;1847,00;-1.7706664240889793;-4.494999847364701;25.013535462912834;-5.564746676816375
2014/11/07; 140167.8039 ;136539.2033;3722,00;37.65927025792585;37.65927025792585;2.5887546919039695;0.9749061257388515;2.5887546919039695;37.62124646167172;2309,00;0.038023796254130104;0.10107000652641454;61.19532265049805;605.4746086763605
